Nombre,Temporada
Solstice Vest (Majestic),7
Solstice Vest (Majestic),7
Swordflight 4.1,7
Swordflight 4.1,7
Vest of Optimacy,7
Exodus Down Strides,7
Exodus Down Strides,7
Exodus Down Strides,7
Intrepid Discovery Strides,7
Iron Truage Boots,7
Iron Truage Boots,7
Iron Truage Boots,7
Legs of Optimacy,7
Opulent Stalker Strides,7
Opulent Stalker Strides,7
Opulent Stalker Strides,7
Shadow's Strides,7
Shadow's Strides,7
Shadow's Strides,7
Solstice Strides (Majestic),7
Solstice Strides (Majestic),7
Swordflight 4.1,7
Swordflight 4.1,7
Binary Phoenix Cloak,7
Binary Phoenix Cloak,7
Cloak of Optimacy,7
Exodus Down Cloak,7
Exodus Down Cloak,7
Exodus Down Cloak,7
Intrepid Discovery Cloak,7
Mantle of Efrideet,7
Mantle of Efrideet,7
Mantle of Efrideet,7
Opulent Stalker Cloak,7
Opulent Stalker Cloak,7
Opulent Stalker Cloak,7
Penumbral Cloak,7
Penumbral Cloak,7
Penumbral Cloak,7
Solstice Cloak (Majestic),7
Solstice Cloak (Majestic),7
Solstice Mask (Renewed),7
Solstice Mask (Renewed),7
Solstice Mask (Renewed),7
Solstice Mask (Renewed),7
Solstice Grasps (Renewed),7
Solstice Grasps (Renewed),7
Solstice Grasps (Renewed),7
Solstice Grasps (Renewed),7
Solstice Vest (Renewed),7
Solstice Vest (Renewed),7
Solstice Vest (Renewed),7
Solstice Vest (Renewed),7
Solstice Strides (Renewed),7
Solstice Strides (Renewed),7
Solstice Strides (Renewed),7
Solstice Strides (Renewed),7
Solstice Cloak (Renewed),7
Solstice Cloak (Renewed),7
Solstice Cloak (Renewed),7
Solstice Cloak (Renewed),7
Solstice Mask (Drained),7
Solstice Mask (Drained),7
Solstice Grasps (Drained),7
Solstice Grasps (Drained),7
Solstice Vest (Drained),7
Solstice Vest (Drained),7
Solstice Strides (Drained),7
Solstice Strides (Drained),7
Solstice Cloak (Drained),7
Solstice Cloak (Drained),7
Assassin's Cowl,8
Cowl of Righteousness,8
Dreambane Cowl,8
Iron Will Mask,8
Substitutional Alloy Mask,8
Substitutional Alloy Mask,8
Substitutional Alloy Mask,8
Dreambane Grips,8
Grips of Exaltation,8
Iron Will Sleeves,8
Substitutional Alloy Grips,8
Substitutional Alloy Grips,8
Substitutional Alloy Grips,8
Dreambane Vest,8
Iron Will Vest,8
Substitutional Alloy Vest,8
Substitutional Alloy Vest,8
Substitutional Alloy Vest,8
Vest of Transcendence,8
Dreambane Strides,8
Iron Will Boots,8
Strides of Ascendancy,8
Substitutional Alloy Strides,8
Substitutional Alloy Strides,8
Substitutional Alloy Strides,8
Cloak of Temptation,8
Dreambane Cloak,8
Holeshot Cloak,8
Iron Will Cloak,8
Substitutional Alloy Cloak,8
Substitutional Alloy Cloak,8
Substitutional Alloy Cloak,8
Kit Fox 1.5,8
Makeshift Suit,8
Mechanik 1.2,8
Scavenger Suit,8
Kit Fox 2.1,8
Makeshift Suit,8
Mechanik 1.1,8
Scavenger Suit,8
Kit Fox 1.4,8
Makeshift Suit,8
Mechanik 2.1,8
Scavenger Suit,8
Kit Fox 1.1,8
Makeshift Suit,8
Mechanik 1.1,8
Scavenger Suit,8
At Least It's a Cape,8
Hood of Tallies,8
Scavenger Cloak,8
Sly Cloak,8
Daring Hunter Mask,8
Refugee Mask,8
Scorched Hunter Mask,8
Wastelander Mask,8
Daring Hunter Grips,8
Refugee Gloves,8
Scorched Hunter Grips,8
Wastelander Wraps,8
Daring Hunter Vest,8
Refugee Vest,8
Scorched Hunter Vest,8
Wastelander Vest,8
Daring Hunter Strides,8
Refugee Boots,8
Scorched Hunter Strides,8
Wastelander Boots,8
Daring Hunter Cloak,8
Refugee Cloak,8
Renegade Hood,8
Scorched Hunter Cloak,8
The Bombardiers,9
Righteous Mask,9
Righteous Mask,9
Righteous Mask,9
Righteous Grips,9
Righteous Grips,9
Righteous Grips,9
Righteous Vest,9
Righteous Vest,9
Righteous Vest,9
Righteous Strides,9
Righteous Strides,9
Righteous Strides,9
Righteous Cloak,9
Righteous Cloak,9
Righteous Cloak,9
Raiju's Harness,10
Cover of the Exile,10
Seventh Seraph Cowl,10
Grips of the Exile,10
Seventh Seraph Grips,10
Seventh Seraph Vest,10
Vest of the Exile,10
Boots of the Exile,10
Seventh Seraph Strides,10
Cloak of the Exile,10
Cunning Rivalry Cloak,10
Seventh Seraph Cloak,10
Cover of the Exile,11
Flowing Cowl (CODA),11
Holdfast Mask,11
Moonfang-X7 Mask,11
Solstice Mask (Magnificent),11
Solstice Mask (Majestic),11
Flowing Grips (CODA),11
Grips of the Exile,11
Holdfast Grips,11
Moonfang-X7 Grips,11
Solstice Grasps (Magnificent),11
Solstice Grasps (Majestic),11
Flowing Vest (CODA),11
Holdfast Vest,11
Moonfang-X7 Rig,11
Solstice Vest (Magnificent),11
Solstice Vest (Majestic),11
Vest of the Exile,11
Boots of the Exile,11
Flowing Boots (CODA),11
Holdfast Strides,11
Moonfang-X7 Strides,11
Solstice Strides (Magnificent),11
Solstice Strides (Majestic),11
Cloak Judgment (CODA),11
Cloak of the Exile,11
Holdfast Cloak,11
Moonfang-X7 Cloak,11
Solstice Cloak (Magnificent),11
Solstice Cloak (Majestic),11
Mask of Bakris,12
Athrys's Embrance,12
Calamity Rig Mask,12
Cinder Pinion Cowl,12
Cowl of Righteousness,12
Crystocrene Cowl,12
Iron Will Mask,12
Legacy's Oath Mask,12
Phobos Warden Mask,12
Wild Hunt Mask,12
Calamity Rig Sleeves,12
Cinder Pinion Grasps,12
Crystocrene Grips,12
Grips of Exaltation,12
Iron Will Sleeves,12
Legacy's Oath Grips,12
Phobos Warden Grasps,12
Wild Hunt Grasps,12
Calamity Rig Vest,12
Cinder Pinion Vest,12
Crystocrene Vest,12
Iron Will Vest,12
Legacy's Oath Vest,12
Phobos Warden Vest,12
Vest of Transcendence,12
Wild Hunt Vest,12
Calamity Rig Strides,12
Cinder Pinion Strides,12
Crystocrene Strides,12
Iron Will Boots,12
Legacy's Oath Strides,12
Phobos Warden Strides,12
Strides of Ascendancy,12
Wild Hunt Strides,12
Calamity Rig Cloak,12
Cinder Pinion Cloak,12
Cloak of Temptation,12
Crystocrene Cloak,12
Holeshot Cloak,12
Iron Will Cloak,12
Legacy's Oath Cloak,12
Phobos Warden Cloak,12
Wild Hunt Cloak,12
Omnioculus,13
Dreambane Cowl,13
Praefectus Mask,13
Pyrrhic Ascent Mask,13
Dreambane Grips,13
Praefectus Grips,13
Pyrrhic Ascent Grasps,13
Dreambane Vest,13
Praefectus Cuirass,13
Pyrrhic Ascent Vest,13
Dreambane Strides,13
Praefectus Strides,13
Pyrrhic Ascent Strides,13
Cobra's Hood,13
Dreambane Cloak,13
Praefectus Cloak,13
Pyrrhic Ascent Cloak,13
Star-Eater Scales,14
Illuminus Mask (Magnificent),14
Illuminus Mask (Majestic),14
Lightkin Mask,14
Prime Zealot Mask,14
Illuminus Grasps (Magnificent),14
Illuminus Grasps (Majestic),14
Lightkin Grips,14
Prime Zealot Gloves,14
Illuminus Vest (Magnificent),14
Illuminus Vest (Majestic),14
Lightkin Vest,14
Prime Zealot Cuirass,14
Illuminus Strides (Magnificent),14
Illuminus Strides (Majestic),14
Lightkin Strides,14
Prime Zealot Strides,14
Illuminus Cloak (Magnificent),14
Illuminus Cloak (Majestic),14
Lightkin Cloak,14
Shattered Vault Cloak,14
Radiant Dance Machines,15
Iron Forerunner Mask,15
Pathfinder's Helmet,15
Righteous Mask,15
Substitutional Alloy Mask,15
Twisting Echo Mask,15
Iron Forerunner Grips,15
Pathfinder's Grips,15
Righteous Grips,15
Substitutional Alloy Grips,15
Twisting Echo Grips,15
Iron Forerunner Vest,15
Pathfinder's Tunic,15
Righteous Vest,15
Substitutional Alloy Vest,15
Twisting Echo Vest,15
Iron Forerunner Strides,15
Pathfinder's Legguards,15
Righteous Strides,15
Substitutional Alloy Strides,15
Twisting Echo Strides,15
Iron Forerunner Cloak,15
Pathfinder's Hood,15
Righteous Cloak,15
Substitutional Alloy Cloak,15
Twisting Echo Cloak,15
Blight Ranger,16
Renewal Grasps,16
Clutch Extol Mask,16
Photosuede Mask,16
Resonant Fury Mask,16
Tusked Allegiance Mask,16
Veritas Cowl,16
Viperidax Helmet,16
Clutch Extol Grips,16
Photosuede Grips,16
Resonant Fury Grips,16
Tusked Allegiance Grips,16
Veritas Grips,16
Viperidax Grips,16
Clutch Extol Vest,16
Photosuede Vest,16
Resonant Fury Vest,16
Tusked Allegiance Vest,16
Veritas Vest,16
Viperidax Vest,16
Clutch Extol Strides,16
Photosuede Strides,16
Resonant Fury Strides,16
Tusked Allegiance Strides,16
Veritas Strides,16
Viperidax Strides,16
Clutch Extol Cloak,16
Medal Mantle,16
Photosuede Cloak,16
Resonant Fury Cloak,16
Tusked Allegiance Cloak,16
Veritas Cloak,16
Viperidax Cloak,16
Gumshoe Gumption Mask,16
Gumshoe Gumption Grips,16
Gumshoe Gumption Vest,16
Gumshoe Gumption Strides,16
Gumshoe Gumption Cloak,16
Caliban's Hand,17
Atavistic Idol Mask,17
Candescent Mask,17
Deep Explorer Mask,17
Deep Explorer Mask,17
Eidolon Pursuant Mask,17
Twisting Echo Mask,17
Atavistic Idol Grips,17
Candescent Grips,17
Deep Explorer Grasps,17
Deep Explorer Grasps,17
Eidolon Pursuant Handguards,17
Twisting Echo Grips,17
Atavistic Idol Vest,17
Candescent Vest,17
Deep Explorer Vest,17
Deep Explorer Vest,17
Eidolon Pursuant Tunic,17
Twisting Echo Vest,17
Atavistic Idol Strides,17
Candescent Strides,17
Deep Explorer Strides,17
Deep Explorer Strides,17
Eidolon Pursuant Legguards,17
Twisting Echo Strides,17
Atavistic Idol Cloak,17
Candescent Cloak,17
Deep Explorer Cloak,17
Deep Explorer Cloak,17
Eidolon Pursuant Cloak,17
Twisting Echo Cloak,17
Gyrfalcon's Hauberk,18
Darkhollow Mask,18
Ketchkiller's Mask,18
Darkhollow Grasps,18
Ketchkiller's Grips,18
Darkhollow Chiton,18
Ketchkiller's Vest,18
Darkhollow Treads,18
Ketchkiller's Strides,18
Darkhollow Mantle,18
Ketchkiller's Cloak,18
