Nombre,Temporada
Exodus Down Gauntlets,7
Exodus Down Gauntlets,7
Exodus Down Gauntlets,7
Intrepid Exploit Gauntlets,7
Iron Truage Gauntlets,7
Iron Truage Gauntlets,7
Iron Truage Gauntlets,7
Opulent Duelist Gauntlets,7
Opulent Duelist Gauntlets,7
Opulent Duelist Gauntlets,7
Phoenix Strife Type 0,7
Phoenix Strife Type 0,7
Shadow's Gauntlets,7
Shadow's Gauntlets,7
Shadow's Gauntlets,7
Solstice Gauntlets (Majestic),7
Solstice Gauntlets (Majestic),7
Exodus Down Plate,7
Exodus Down Plate,7
Exodus Down Plate,7
Intrepid Exploit Plate,7
Iron Truage Plate,7
Iron Truage Plate,7
Iron Truage Plate,7
Opulent Duelist Plate,7
Opulent Duelist Plate,7
Opulent Duelist Plate,7
Phoenix Strife Type 0,7
Phoenix Strife Type 0,7
Plate of Optimacy,7
Shadow's Plate,7
Shadow's Plate,7
Shadow's Plate,7
Solstice Plate (Majestic),7
Solstice Plate (Majestic),7
Exodus Down Greaves,7
Exodus Down Greaves,7
Exodus Down Greaves,7
Intrepid Exploit Greaves,7
Iron Truage Greaves,7
Iron Truage Greaves,7
Iron Truage Greaves,7
Legs of Optimacy,7
Opulent Duelist Greaves,7
Opulent Duelist Greaves,7
Opulent Duelist Greaves,7
Phoenix Strife Type 0,7
Phoenix Strife Type 0,7
Shadow's Greaves,7
Shadow's Greaves,7
Shadow's Greaves,7
Solstice Greaves (Majestic),7
Solstice Greaves (Majestic),7
Binary Phoenix Mark,7
Binary Phoenix Mark,7
Exodus Down Mark,7
Exodus Down Mark,7
Exodus Down Mark,7
Intrepid Exploit Mark,7
Mark of Optimacy,7
Opulent Duelist Mark,7
Opulent Duelist Mark,7
Opulent Duelist Mark,7
Penumbral Mark,7
Penumbral Mark,7
Penumbral Mark,7
Radegast's Iron Sash,7
Radegast's Iron Sash,7
Radegast's Iron Sash,7
Solstice Mark (Majestic),7
Solstice Mark (Majestic),7
Solstice Helm (Renewed),7
Solstice Helm (Renewed),7
Solstice Helm (Renewed),7
Solstice Helm (Renewed),7
Solstice Gauntlets (Renewed),7
Solstice Gauntlets (Renewed),7
Solstice Gauntlets (Renewed),7
Solstice Gauntlets (Renewed),7
Solstice Plate (Renewed),7
Solstice Plate (Renewed),7
Solstice Plate (Renewed),7
Solstice Plate (Renewed),7
Solstice Greaves (Renewed),7
Solstice Greaves (Renewed),7
Solstice Greaves (Renewed),7
Solstice Greaves (Renewed),7
Solstice Mark (Renewed),7
Solstice Mark (Renewed),7
Solstice Mark (Renewed),7
Solstice Mark (Renewed),7
Solstice Helm (Drained),7
Solstice Helm (Drained),7
Solstice Gauntlets (Drained),7
Solstice Gauntlets (Drained),7
Solstice Plate (Drained),7
Solstice Plate (Drained),7
Solstice Greaves (Drained),7
Solstice Greaves (Drained),7
Solstice Mark (Drained),7
Solstice Mark (Drained),7
Phoenix Cradle,8
Dreambane Helm,8
Helm of Righteousness,8
Iron Will Helm,8
Substitutional Alloy Helm,8
Substitutional Alloy Helm,8
Substitutional Alloy Helm,8
Dreambane Gauntlets,8
Gauntlets of Exaltation,8
Iron Will Gauntlets,8
Substitutional Alloy Gauntlets,8
Substitutional Alloy Gauntlets,8
Substitutional Alloy Gauntlets,8
Dreambane Plate,8
Iron Will Plate,8
Plate of Transcendence,8
Substitutional Alloy Plate,8
Substitutional Alloy Plate,8
Substitutional Alloy Plate,8
Dreambane Greaves,8
Greaves of Ascendancy,8
Iron Will Greaves,8
Substitutional Alloy Greaves,8
Substitutional Alloy Greaves,8
Substitutional Alloy Greaves,8
Dreambane Mark,8
Iron Will Mark,8
Substitutional Alloy Mark,8
Substitutional Alloy Mark,8
Substitutional Alloy Mark,8
Temptation's Mark,8
Atgeir 2T1,8
Fieldplate Type 10,8
Firebreak Field,8
Fortress Field,8
Atgeir 2T1,8
Fieldplate Type 10,8
Firebreak Field,8
Fortress Field,8
Atgeir 2T1,8
Fieldplate Type 10,8
Firebreak Field,8
Fortress Field,8
Atgeir 2T1,8
Fieldplate Type 10,8
Firebreak Field,8
Fortress Field,8
Atgeir Mark,8
Mark of the Fire,8
Mark of the Golden Citadel,8
Mark of the Longest Line,8
Brave Titan Helm,8
Refugee Helm,8
Renegade Helm,8
Wrecked Titan Helm,8
Brave Titan Gauntlets,8
Refugee Gloves,8
Renegade Gauntlets,8
Wrecked Titan Gauntlets,8
Brave Titan Plate,8
Refugee Plate,8
Renegade Plate,8
Wrecked Titan Plate,8
Brave Titan Greaves,8
Refugee Boots,8
Renegade Greaves,8
Wrecked Titan Greaves,8
Brave Titan's Mark,8
Mark of the Renegade,8
Refugee Mark,8
Tattered Titan Mark,8
Severance Enclosure,9
Righteous Helm,9
Righteous Helm,9
Righteous Helm,9
Righteous Gauntlets,9
Righteous Gauntlets,9
Righteous Gauntlets,9
Righteous Plate,9
Righteous Plate,9
Righteous Plate,9
Righteous Greaves,9
Righteous Greaves,9
Righteous Greaves,9
Righteous Mark,9
Righteous Mark,9
Righteous Mark,9
Citan's Ramparts,10
Helm of the Exile,10
Seventh Seraph Helmet,10
Gauntlets of the Exile,10
Seventh Seraph Gauntlets,10
Plate of the Exile,10
Seventh Seraph Plate,10
Greaves of the Exile,10
Seventh Seraph Greaves,10
Mark of the Exile,10
Mighty Rivalry Mark,10
Seventh Seraph Mark,10
Crushing Helm (CODA),11
Helm of the Exile,11
Holdfast Helm,11
Moonfang-X7 Helm,11
Solstice Helm (Magnificent),11
Solstice Helm (Majestic),11
Crushing Guard (CODA),11
Gauntlets of the Exile,11
Holdfast Gauntlets,11
Moonfang-X7 Gauntlets,11
Solstice Gauntlets (Magnificent),11
Solstice Gauntlets (Majestic),11
Crushing Plate (CODA),11
Holdfast Plate,11
Moonfang-X7 Chassis,11
Plate of the Exile,11
Solstice Plate (Magnificent),11
Solstice Plate (Majestic),11
Crushing Greaves (CODA),11
Greaves of the Exile,11
Holdfast Greaves,11
Moonfang-X7 Greaves,11
Solstice Greaves (Magnificent),11
Solstice Greaves (Majestic),11
Holdfast Mark,11
Mark Judgment (CODA),11
Mark of the Exile,11
Moonfang-X7 Mark,11
Solstice Mark (Magnificent),11
Solstice Mark (Majestic),11
Precious Scars,12
Icefall Mantle,12
Calamity Rig Helm,12
Cinder Pinion Helm,12
Crystocrene Helm,12
Helm of Righteousness,12
Iron Will Helm,12
Legacy's Oath Helm,12
Phobos Warden Helm,12
Wild Hunt Helm,12
Calamity Rig Gauntlets,12
Cinder Pinion Gauntlets,12
Crystocrene Gauntlets,12
Gauntlets of Exaltation,12
Iron Will Gauntlets,12
Legacy's Oath Gauntlets,12
Phobos Warden Gauntlets,12
Wild Hunt Gauntlets,12
Calamity Rig Plate,12
Cinder Pinion Plate,12
Crystocrene Plate,12
Iron Will Plate,12
Legacy's Oath Plate,12
Phobos Warden Plate,12
Plate of Transcendence,12
Wild Hunt Plate,12
Calamity Rig Greaves,12
Cinder Pinion Greaves,12
Crystocrene Greaves,12
Greaves of Ascendancy,12
Iron Will Greaves,12
Legacy's Oath Greaves,12
Phobos Warden Greaves,12
Wild Hunt Greaves,12
Calamity Rig Mark,12
Cinder Pinion Mark,12
Crystocrene Mark,12
Iron Will Mark,12
Legacy's Oath Mark,12
Phobos Warden Mark,12
Temptation's Mark,12
Wild Hunt Mark,12
Cuirass of the Falling Star,13
Dreambane Helm,13
Praefectus Helm,13
Pyrrhic Ascent Helm,13
Dreambane Gauntlets,13
Praefectus Gauntlets,13
Pyrrhic Ascent Gauntlets,13
Dreambane Plate,13
Praefectus Plate,13
Pyrrhic Ascent Plate,13
Dreambane Greaves,13
Praefectus Greaves,13
Pyrrhic Ascent Greaves,13
Dreambane Mark,13
Lion's Pride,13
Praefectus Mark,13
Pyrrhic Ascent Mark,13
The Path of Burning Steps,14
Kabr's Battlecage,14
Lightkin Helm,14
Sunstead Helm (Magnificent),14
Sunstead Helm (Majestic),14
Kabr's Brazen Grips,14
Lightkin Gauntlets,14
Sunstead Gauntlets (Magnificent),14
Sunstead Gauntlets (Majestic),14
Kabr's Wrath,14
Lightkin Plate,14
Sunstead Plate (Magnificent),14
Sunstead Plate (Majestic),14
Kabr's Forceful Greaves,14
Lightkin Greaves,14
Sunstead Greaves (Magnificent),14
Sunstead Greaves (Majestic),14
Light of the Great Prism,14
Lightkin Mark,14
Sunstead Mark (Magnificent),14
Sunstead Mark (Majestic),14
No Backup Plans,15
Descending Echo Helm,15
Iron Forerunner Helm,15
Pathfinder's Helm,15
Righteous Helm,15
Substitutional Alloy Helm,15
Descending Echo Gauntlets,15
Iron Forerunner Gauntlets,15
Pathfinder's Gauntlets,15
Righteous Gauntlets,15
Substitutional Alloy Gauntlets,15
Descending Echo Cage,15
Iron Forerunner Plate,15
Pathfinder's Chestplate,15
Righteous Plate,15
Substitutional Alloy Plate,15
Descending Echo Greaves,15
Iron Forerunner Greaves,15
Pathfinder's Greaves,15
Righteous Greaves,15
Substitutional Alloy Greaves,15
Descending Echo Mark,15
Iron Forerunner Mark,15
Pathfinder's Mark,15
Righteous Mark,15
Substitutional Alloy Mark,15
Loreley Splendor Helm,16
Hoarfrost-Z,16
Clutch Extol Helmet,16
Photosuede Helmet,16
Resonant Fury Helm,16
Tusked Allegiance Helmet,16
Veritas Helm,16
Viperidax Helmet,16
Clutch Extol Gauntlets,16
Photosuede Gauntlets,16
Resonant Fury Gauntlets,16
Tusked Allegiance Gauntlets,16
Veritas Gauntlets,16
Viperidax Gauntlets,16
Clutch Extol Plate,16
Photosuede Plate,16
Resonant Fury Plate,16
Tusked Allegiance Plate,16
Veritas Plate,16
Viperidax Plate,16
Clutch Extol Greaves,16
Photosuede Greaves,16
Resonant Fury Greaves,16
Tusked Allegiance Greaves,16
Veritas Greaves,16
Viperidax Greaves,16
Clutch Extol Mark,16
Mark of Medal,16
Photosuede Mark,16
Resonant Fury Mark,16
Tusked Allegiance Mark,16
Veritas Mark,16
Viperidax Mark,16
Midnight Oil Helmet,16
Midnight Oil Gaunlets,16
Midnight Oil Plate,16
Midnight Oil Greaves,16
Midnight Oil Mark,16
Second Chance,17
Atavistic Idol Helmet,17
Candescent Helm,17
Deep Explorer Helmet,17
Deep Explorer Helmet,17
Descending Echo Helm,17
Eidolon Pursuant Helm,17
Atavistic Idol Gauntlets,17
Candescent Gauntlets,17
Deep Explorer Gauntlets,17
Deep Explorer Gauntlets,17
Descending Echo Gauntlets,17
Eidolon Pursuant Gauntlets,17
Atavistic Idol Plate,17
Candescent Plate,17
Deep Explorer Plate,17
Deep Explorer Plate,17
Descending Echo Cage,17
Eidolon Pursuant Plate,17
Atavistic Idol Greaves,17
Candescent Greaves,17
Deep Explorer Greaves,17
Deep Explorer Greaves,17
Descending Echo Greaves,17
Eidolon Pursuant Greaves,17
Atavistic Idol Mark,17
Candescent Mark,17
Deep Explorer Mark,17
Deep Explorer Mark,17
Descending Echo Mark,17
Eidolon Pursuant Mark,17
Point-Contact Cannon Brace,18
Ketchkiller's Helmet,18
War Numen's Crown,18
Ketchkiller's Gauntlets,18
War Numen's Fist,18
Ketchkiller's Plate,18
War Numen's Chest,18
Ketchkiller's Greaves,18
War Numen's Boots,18
Ketchkiller's Mark,18
War Numen's Mark,18
